Position_x,Position_y,value
0.35,0.3,1.5
0.375,0.3,1.5
0.4,0.3,1.5
0.425,0.3,1.5
0.45,0.3,1.5
0.475,0.3,1.375
0.5,0.3,1.25
0.525,0.3,1.125
0.55,0.3,1
0.575,0.3,0.875
0.6,0.3,0.75
0.625,0.3,0.625
0.65,0.3,0.5
0.675,0.3,0.375
0.7,0.3,0.25
0.725,0.3,0.125
0.75,0.3,0
0.775,0.3,-0.125
0.8,0.3,-0.25
0.825,0.3,-0.375
0.85,0.3,-0.5
0.875,0.3,-0.5
0.9,0.3,-0.5
0.925,0.3,-0.5
0.95,0.3,-0.5
0.975,0.3,-0.5
1,0.3,-0.5
0,0.275,1.5
0.025,0.275,1.5
0.05,0.275,1.5
0.075,0.275,1.5
0.1,0.275,1.5
0.125,0.275,1.5
0.15,0.275,1.5
0.175,0.275,1.5
0.2,0.275,1.5
0.225,0.275,1.5
0.25,0.275,1.5
0.275,0.275,1.5
0.3,0.275,1.5
0.325,0.275,1.5
0.35,0.275,1.5
0.375,0.275,1.5
0.4,0.275,1.5
0.425,0.275,1.44444
0.45,0.275,1.33333
0.475,0.275,1.22222
0.5,0.275,1.11111
0.525,0.275,1
0.55,0.275,0.888889
0.575,0.275,0.777778
0.6,0.275,0.666667
0.625,0.275,0.555556
0.65,0.275,0.444444
0.675,0.275,0.333333
0.7,0.275,0.222222
0.725,0.275,0.111111
0.75,0.275,0
0.775,0.275,-0.111111
0.8,0.275,-0.222222
0.825,0.275,-0.333333
0.85,0.275,-0.444444
0.875,0.275,-0.5
0.9,0.275,-0.5
0.925,0.275,-0.5
0.95,0.275,-0.5
0.975,0.275,-0.5
1,0.275,-0.5
0,0.25,1.5
0.025,0.25,1.5
0.05,0.25,1.5
0.075,0.25,1.5
0.1,0.25,1.5
0.125,0.25,1.5
0.15,0.25,1.5
0.175,0.25,1.5
0.2,0.25,1.5
0.225,0.25,1.5
0.25,0.25,1.5
0.275,0.25,1.5
0.3,0.25,1.5
0.325,0.25,1.5
0.35,0.25,1.5
0.375,0.25,1.5
0.4,0.25,1.4
0.425,0.25,1.3
0.45,0.25,1.2
0.475,0.25,1.1
0.5,0.25,1
0.525,0.25,0.9
0.55,0.25,0.8
0.575,0.25,0.7
0.6,0.25,0.6
0.625,0.25,0.5
0.65,0.25,0.4
0.675,0.25,0.3
0.7,0.25,0.2
0.725,0.25,0.1
0.75,0.25,0
0.775,0.25,-0.1
0.8,0.25,-0.2
0.825,0.25,-0.3
0.85,0.25,-0.4
0.875,0.25,-0.5
0.9,0.25,-0.5
0.925,0.25,-0.5
0.95,0.25,-0.5
0.975,0.25,-0.5
1,0.25,-0.5
0,0.225,1.5
0.025,0.225,1.5
0.05,0.225,1.5
0.075,0.225,1.5
0.1,0.225,1.5
0.125,0.225,1.5
0.15,0.225,1.5
0.175,0.225,1.5
0.2,0.225,1.5
0.225,0.225,1.5
0.25,0.225,1.5
0.275,0.225,1.5
0.3,0.225,1.5
0.325,0.225,1.5
0.35,0.225,1.45455
0.375,0.225,1.36364
0.4,0.225,1.27273
0.425,0.225,1.18182
0.45,0.225,1.09091
0.475,0.225,1
0.5,0.225,0.909091
0.525,0.225,0.818182
0.55,0.225,0.727273
0.575,0.225,0.636364
0.6,0.225,0.545455
0.625,0.225,0.454545
0.65,0.225,0.363636
0.675,0.225,0.272727
0.7,0.225,0.181818
0.725,0.225,0.0909091
0.75,0.225,0
0.775,0.225,-0.0909091
0.8,0.225,-0.181818
0.825,0.225,-0.272727
0.85,0.225,-0.363636
0.875,0.225,-0.454545
0.9,0.225,-0.5
0.925,0.225,-0.5
0.95,0.225,-0.5
0.975,0.225,-0.5
1,0.225,-0.5
0,0.2,1.5
0.025,0.2,1.5
0.05,0.2,1.5
0.075,0.2,1.5
0.1,0.2,1.5
0.125,0.2,1.5
0.15,0.2,1.5
0.175,0.2,1.5
0.2,0.2,1.5
0.225,0.2,1.5
0.25,0.2,1.5
0.275,0.2,1.5
0.3,0.2,1.5
0.325,0.2,1.41667
0.35,0.2,1.33333
0.375,0.2,1.25
0.4,0.2,1.16667
0.425,0.2,1.08333
0.45,0.2,1
0.475,0.2,0.916667
0.5,0.2,0.833333
0.525,0.2,0.75
0.55,0.2,0.666667
0.575,0.2,0.583333
0.6,0.2,0.5
0.625,0.2,0.416667
0.65,0.2,0.333333
0.675,0.2,0.25
0.7,0.2,0.166667
0.725,0.2,0.0833333
0.75,0.2,0
0.775,0.2,-0.0833333
0.8,0.2,-0.166667
0.825,0.2,-0.25
0.85,0.2,-0.333333
0.875,0.2,-0.416667
0.9,0.2,-0.5
0.925,0.2,-0.5
0.95,0.2,-0.5
0.975,0.2,-0.5
1,0.2,-0.5
0,0.175,1.5
0.025,0.175,1.5
0.05,0.175,1.5
0.075,0.175,1.5
0.1,0.175,1.5
0.125,0.175,1.5
0.15,0.175,1.5
0.175,0.175,1.5
0.2,0.175,1.5
0.225,0.175,1.5
0.25,0.175,1.5
0.275,0.175,1.46154
0.3,0.175,1.38462
0.325,0.175,1.30769
0.35,0.175,1.23077
0.375,0.175,1.15385
0.4,0.175,1.07692
0.425,0.175,1
0.45,0.175,0.923077
0.475,0.175,0.846154
0.5,0.175,0.769231
0.525,0.175,0.692308
0.55,0.175,0.615385
0.575,0.175,0.538462
0.6,0.175,0.461538
0.625,0.175,0.384615
0.65,0.175,0.307692
0.675,0.175,0.230769
0.7,0.175,0.153846
0.725,0.175,0.0769231
0.75,0.175,0
0.775,0.175,-0.0769231
0.8,0.175,-0.153846
0.825,0.175,-0.230769
0.85,0.175,-0.307692
0.875,0.175,-0.384615
0.9,0.175,-0.461538
0.925,0.175,-0.5
0.95,0.175,-0.5
0.975,0.175,-0.5
1,0.175,-0.5
0,0.15,1.5
0.025,0.15,1.5
0.05,0.15,1.5
0.075,0.15,1.5
0.1,0.15,1.5
0.125,0.15,1.5
0.15,0.15,1.5
0.175,0.15,1.5
0.2,0.15,1.5
0.225,0.15,1.5
0.25,0.15,1.42857
0.275,0.15,1.35714
0.3,0.15,1.28571
0.325,0.15,1.21429
0.35,0.15,1.14286
0.375,0.15,1.07143
0.4,0.15,1
0.425,0.15,0.928571
0.45,0.15,0.857143
0.475,0.15,0.785714
0.5,0.15,0.714286
0.525,0.15,0.642857
0.55,0.15,0.571429
0.575,0.15,0.5
0.6,0.15,0.428571
0.625,0.15,0.357143
0.65,0.15,0.285714
0.675,0.15,0.214286
0.7,0.15,0.142857
0.725,0.15,0.0714286
0.75,0.15,0
0.775,0.15,-0.0714286
0.8,0.15,-0.142857
0.825,0.15,-0.214286
0.85,0.15,-0.285714
0.875,0.15,-0.357143
0.9,0.15,-0.428571
0.925,0.15,-0.5
0.95,0.15,-0.5
0.975,0.15,-0.5
1,0.15,-0.5
0,0.125,1.5
0.025,0.125,1.5
0.05,0.125,1.5
0.075,0.125,1.5
0.1,0.125,1.5
0.125,0.125,1.5
0.15,0.125,1.5
0.175,0.125,1.5
0.2,0.125,1.46667
0.225,0.125,1.4
0.25,0.125,1.33333
0.275,0.125,1.26667
0.3,0.125,1.2
0.325,0.125,1.13333
0.35,0.125,1.06667
0.375,0.125,1
0.4,0.125,0.933333
0.425,0.125,0.866667
0.45,0.125,0.8
0.475,0.125,0.733333
0.5,0.125,0.666667
0.525,0.125,0.6
0.55,0.125,0.533333
0.575,0.125,0.466667
0.6,0.125,0.4
0.625,0.125,0.333333
0.65,0.125,0.266667
0.675,0.125,0.2
0.7,0.125,0.133333
0.725,0.125,0.0666667
0.75,0.125,0
0.775,0.125,-0.0666667
0.8,0.125,-0.133333
0.825,0.125,-0.2
0.85,0.125,-0.266667
0.875,0.125,-0.333333
0.9,0.125,-0.4
0.925,0.125,-0.466667
0.95,0.125,-0.5
0.975,0.125,-0.5
1,0.125,-0.5
0,0.1,1.5
0.025,0.1,1.5
0.05,0.1,1.5
0.075,0.1,1.5
0.1,0.1,1.5
0.125,0.1,1.5
0.15,0.1,1.5
0.175,0.1,1.4375
0.2,0.1,1.375
0.225,0.1,1.3125
0.25,0.1,1.25
0.275,0.1,1.1875
0.3,0.1,1.125
0.325,0.1,1.0625
0.35,0.1,1
0.375,0.1,0.9375
0.4,0.1,0.875
0.425,0.1,0.8125
0.45,0.1,0.75
0.475,0.1,0.6875
0.5,0.1,0.625
0.525,0.1,0.5625
0.55,0.1,0.5
0.575,0.1,0.4375
0.6,0.1,0.375
0.625,0.1,0.3125
0.65,0.1,0.25
0.675,0.1,0.1875
0.7,0.1,0.125
0.725,0.1,0.0625
0.75,0.1,0
0.775,0.1,-0.0625
0.8,0.1,-0.125
0.825,0.1,-0.1875
0.85,0.1,-0.25
0.875,0.1,-0.3125
0.9,0.1,-0.375
0.925,0.1,-0.4375
0.95,0.1,-0.5
0.975,0.1,-0.5
1,0.1,-0.5
0,0.075,1.5
0.025,0.075,1.5
0.05,0.075,1.5
0.075,0.075,1.5
0.1,0.075,1.5
0.125,0.075,1.47059
0.15,0.075,1.41176
0.175,0.075,1.35294
0.2,0.075,1.29412
0.225,0.075,1.23529
0.25,0.075,1.17647
0.275,0.075,1.11765
0.3,0.075,1.05882
0.325,0.075,1
0.35,0.075,0.941176
0.375,0.075,0.882353
0.4,0.075,0.823529
0.425,0.075,0.764706
0.45,0.075,0.705882
0.475,0.075,0.647059
0.5,0.075,0.588235
0.525,0.075,0.529412
0.55,0.075,0.470588
0.575,0.075,0.411765
0.6,0.075,0.352941
0.625,0.075,0.294118
0.65,0.075,0.235294
0.675,0.075,0.176471
0.7,0.075,0.117647
0.725,0.075,0.0588235
0.75,0.075,0
0.775,0.075,-0.0588235
0.8,0.075,-0.117647
0.825,0.075,-0.176471
0.85,0.075,-0.235294
0.875,0.075,-0.294118
0.9,0.075,-0.352941
0.925,0.075,-0.411765
0.95,0.075,-0.470588
0.975,0.075,-0.5
1,0.075,-0.5
0,0.05,1.5
0.025,0.05,1.5
0.05,0.05,1.5
0.075,0.05,1.5
0.1,0.05,1.44444
0.125,0.05,1.38889
0.15,0.05,1.33333
0.175,0.05,1.27778
0.2,0.05,1.22222
0.225,0.05,1.16667
0.25,0.05,1.11111
0.275,0.05,1.05556
0.3,0.05,1
0.325,0.05,0.944444
0.35,0.05,0.888889
0.375,0.05,0.833333
0.4,0.05,0.777778
0.425,0.05,0.722222
0.45,0.05,0.666667
0.475,0.05,0.611111
0.5,0.05,0.555556
0.525,0.05,0.5
0.55,0.05,0.444444
0.575,0.05,0.388889
0.6,0.05,0.333333
0.625,0.05,0.277778
0.65,0.05,0.222222
0.675,0.05,0.166667
0.7,0.05,0.111111
0.725,0.05,0.0555556
0.75,0.05,0
0.775,0.05,-0.0555556
0.8,0.05,-0.111111
0.825,0.05,-0.166667
0.85,0.05,-0.222222
0.875,0.05,-0.277778
0.9,0.05,-0.333333
0.925,0.05,-0.388889
0.95,0.05,-0.444444
0.975,0.05,-0.5
1,0.05,-0.5
0,0.025,1.5
0.025,0.025,1.5
0.05,0.025,1.47368
0.075,0.025,1.42105
0.1,0.025,1.36842
0.125,0.025,1.31579
0.15,0.025,1.26316
0.175,0.025,1.21053
0.2,0.025,1.15789
0.225,0.025,1.10526
0.25,0.025,1.05263
0.275,0.025,1
0.3,0.025,0.947368
0.325,0.025,0.894737
0.35,0.025,0.842105
0.375,0.025,0.789474
0.4,0.025,0.736842
0.425,0.025,0.684211
0.45,0.025,0.631579
0.475,0.025,0.578947
0.5,0.025,0.526316
0.525,0.025,0.473684
0.55,0.025,0.421053
0.575,0.025,0.368421
0.6,0.025,0.315789
0.625,0.025,0.263158
0.65,0.025,0.210526
0.675,0.025,0.157895
0.7,0.025,0.105263
0.725,0.025,0.0526316
0.75,0.025,0
0.775,0.025,-0.0526316
0.8,0.025,-0.105263
0.825,0.025,-0.157895
0.85,0.025,-0.210526
0.875,0.025,-0.263158
0.9,0.025,-0.315789
0.925,0.025,-0.368421
0.95,0.025,-0.421053
0.975,0.025,-0.473684
1,0.025,-0.5
0,0,1.5
0.025,0,1.45
0.05,0,1.4
0.075,0,1.35
0.1,0,1.3
0.125,0,1.25
0.15,0,1.2
0.175,0,1.15
0.2,0,1.1
0.225,0,1.05
0.25,0,1
0.275,0,0.95
0.3,0,0.9
0.325,0,0.85
0.35,0,0.8
0.375,0,0.75
0.4,0,0.7
0.425,0,0.65
0.45,0,0.6
0.475,0,0.55
0.5,0,0.5
0.525,0,0.45
0.55,0,0.4
0.575,0,0.35
0.6,0,0.3
0.625,0,0.25
0.65,0,0.2
0.675,0,0.15
0.7,0,0.1
0.725,0,0.05
0.75,0,0
0.775,0,-0.05
0.8,0,-0.1
0.825,0,-0.15
0.85,0,-0.2
0.875,0,-0.25
0.9,0,-0.3
0.925,0,-0.35
0.95,0,-0.4
0.975,0,-0.45
1,0,-0.5
